detection_path,path,coordinates,outputs,original,translation,translated,text_en,deepl
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tencho_isoro/ja/020.json,images/tencho_isoro/ja/020.jpg,"[674, 305, 48, 94]","<text>店長！</text><translation>Manager!</translation><text>、</text><translation>,</translation><text>今日は沢山買い物して喜んで</text><translation>Today, I'm happy to have done a lot of shopping.</translation><text>それでも毎日笑顔で働いてくれて</text><translation>And yet, you work with a smile every day.</translation><text>うん</text><translation>Yeah</translation><text>唯一持っていたリュックの中身も</text><translation>The contents of the only backpack he had were also...</translation><text>荷物それで全部か？</text><translation>Is that all your luggage?</translation><text>少しの服と目覚まし時計だけ</text><translation>Just a little bit of clothes and an alarm clock.</translation><text>．．．</text><translation>...</translation><text>店長に似合いそう</text><translation>It seems to suit the manager.</translation><text>成り行きで雇うことになったこの少年</text><translation>This boy was hired by chance.</translation><text>腹をこわして薬店にかけこみ</text><translation>He ran into a pharmacy because his stomach hurt.</translation><text>ありがと</text><translation>Thank you</translation><text>火事で職と住む場所を失くしたようで</text><translation>It seems like he lost his job and place to live in a fire.</translation><text>自分の選びな？</text><translation>Did you choose this yourself?</translation>",店長に似合いそう,It seems to suit the manager.,(It seems to suit the store manager),looks good on you.,Looks good on the manager.
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tencho_isoro/ja/020.json,images/tencho_isoro/ja/020.jpg,"[342, 210, 80, 170]","<text>店長！</text><translation>Manager!</translation><text>、</text><translation>,</translation><text>今日は沢山買い物して喜んで</text><translation>Today, I'm happy to have done a lot of shopping.</translation><text>それでも毎日笑顔で働いてくれて</text><translation>And yet, you work with a smile every day.</translation><text>うん</text><translation>Yeah</translation><text>唯一持っていたリュックの中身も</text><translation>The contents of the only backpack he had were also...</translation><text>荷物それで全部か？</text><translation>Is that all your luggage?</translation><text>少しの服と目覚まし時計だけ</text><translation>Just a little bit of clothes and an alarm clock.</translation><text>．．．</text><translation>...</translation><text>店長に似合いそう</text><translation>It seems to suit the manager.</translation><text>成り行きで雇うことになったこの少年</text><translation>This boy was hired by chance.</translation><text>腹をこわして薬店にかけこみ</text><translation>He ran into a pharmacy because his stomach hurt.</translation><text>ありがと</text><translation>Thank you</translation><text>火事で職と住む場所を失くしたようで</text><translation>It seems like he lost his job and place to live in a fire.</translation><text>自分の選びな？</text><translation>Did you choose this yourself?</translation>",成り行きで雇うことになったこの少年,This boy was hired by chance.,(This boy was hired on the spot),one thing led to another and I ended up hiring him.,This boy was hired by chance.
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tencho_isoro/ja/020.json,images/tencho_isoro/ja/020.jpg,"[670, 116, 62, 151]","<text>店長！</text><translation>Manager!</translation><text>、</text><translation>,</translation><text>今日は沢山買い物して喜んで</text><translation>Today, I'm happy to have done a lot of shopping.</translation><text>それでも毎日笑顔で働いてくれて</text><translation>And yet, you work with a smile every day.</translation><text>うん</text><translation>Yeah</translation><text>唯一持っていたリュックの中身も</text><translation>The contents of the only backpack he had were also...</translation><text>荷物それで全部か？</text><translation>Is that all your luggage?</translation><text>少しの服と目覚まし時計だけ</text><translation>Just a little bit of clothes and an alarm clock.</translation><text>．．．</text><translation>...</translation><text>店長に似合いそう</text><translation>It seems to suit the manager.</translation><text>成り行きで雇うことになったこの少年</text><translation>This boy was hired by chance.</translation><text>腹をこわして薬店にかけこみ</text><translation>He ran into a pharmacy because his stomach hurt.</translation><text>ありがと</text><translation>Thank you</translation><text>火事で職と住む場所を失くしたようで</text><translation>It seems like he lost his job and place to live in a fire.</translation><text>自分の選びな？</text><translation>Did you choose this yourself?</translation>",腹をこわして薬店にかけこみ,He ran into a pharmacy because his stomach hurt.,(Fainted from the stomach and went to the drugstore),this boy ran into my store with a stomachache.,got an upset stomach and went to the drug store
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tencho_isoro/ja/020.json,images/tencho_isoro/ja/020.jpg,"[566, 113, 29, 75]","<text>店長！</text><translation>Manager!</translation><text>、</text><translation>,</translation><text>今日は沢山買い物して喜んで</text><translation>Today, I'm happy to have done a lot of shopping.</translation><text>それでも毎日笑顔で働いてくれて</text><translation>And yet, you work with a smile every day.</translation><text>うん</text><translation>Yeah</translation><text>唯一持っていたリュックの中身も</text><translation>The contents of the only backpack he had were also...</translation><text>荷物それで全部か？</text><translation>Is that all your luggage?</translation><text>少しの服と目覚まし時計だけ</text><translation>Just a little bit of clothes and an alarm clock.</translation><text>．．．</text><translation>...</translation><text>店長に似合いそう</text><translation>It seems to suit the manager.</translation><text>成り行きで雇うことになったこの少年</text><translation>This boy was hired by chance.</translation><text>腹をこわして薬店にかけこみ</text><translation>He ran into a pharmacy because his stomach hurt.</translation><text>ありがと</text><translation>Thank you</translation><text>火事で職と住む場所を失くしたようで</text><translation>It seems like he lost his job and place to live in a fire.</translation><text>自分の選びな？</text><translation>Did you choose this yourself?</translation>",ありがと,Thank you,(Thank you),thank you.,Thank you
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tencho_isoro/ja/020.json,images/tencho_isoro/ja/020.jpg,"[82, 110, 57, 211]","<text>店長！</text><translation>Manager!</translation><text>、</text><translation>,</translation><text>今日は沢山買い物して喜んで</text><translation>Today, I'm happy to have done a lot of shopping.</translation><text>それでも毎日笑顔で働いてくれて</text><translation>And yet, you work with a smile every day.</translation><text>うん</text><translation>Yeah</translation><text>唯一持っていたリュックの中身も</text><translation>The contents of the only backpack he had were also...</translation><text>荷物それで全部か？</text><translation>Is that all your luggage?</translation><text>少しの服と目覚まし時計だけ</text><translation>Just a little bit of clothes and an alarm clock.</translation><text>．．．</text><translation>...</translation><text>店長に似合いそう</text><translation>It seems to suit the manager.</translation><text>成り行きで雇うことになったこの少年</text><translation>This boy was hired by chance.</translation><text>腹をこわして薬店にかけこみ</text><translation>He ran into a pharmacy because his stomach hurt.</translation><text>ありがと</text><translation>Thank you</translation><text>火事で職と住む場所を失くしたようで</text><translation>It seems like he lost his job and place to live in a fire.</translation><text>自分の選びな？</text><translation>Did you choose this yourself?</translation>",火事で職と住む場所を失くしたようで,It seems like he lost his job and place to live in a fire.,(It seems that he lost his job and place to live in the fire),"he said he lost his house and job by fire,",It seems he lost his job and his place of residence in the fire.
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tencho_isoro/ja/021.json,images/tencho_isoro/ja/021.jpg,"[684, 751, 56, 110]","<text>し</text><translation>Shi</translation><text>し</text><translation>Shi</translation><text>かっこいい？！！</text><translation>Is it cool?!!</translation><text>かっこいい．．．とは．．．？</text><translation>Cool... what does that mean...?</translation><text>．．．</text><translation>...</translation><text>あっ．．．うんそうだな</text><translation>Ah... yeah, I guess so.</translation><text>えっ</text><translation>Eh?</translation><text>え！？</text><translation>Eh!?!</translation><text>うんうん似合ってる</text><translation>Yeah, it suits you.</translation><text>カエルみたいでかー</text><translation>It looks like a frog, huh?</translation><text>もと</text><translation>Moto</translation><text>もとて</text><translation>Moto</translation><text>．．．</text><translation>...</translation><text>かぶってみな？</text><translation>Why don't you try it on?</translation><text>暖かそうでいいじゃないか</text><translation>It looks warm, isn't that good?</translation><text>へ</text><translation>He</translation><text>ふふっ</text><translation>Huhuhu</translation><text>カエルのぼうしだよ！</text><translation>It's a frog hat!</translation><text>みてみて！</text><translation>Look at this!</translation><text>「トロッ</text><translation>""Toro"" (onomatopoeia for something soft and squishy)</translation>",うんうん似合ってる,"Yeah, it suits you.","It suits you well, huh?","yeah.
 it looks good on you.","Yeah, yeah, yeah, it looks good on you."
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tencho_isoro/ja/021.json,images/tencho_isoro/ja/021.jpg,"[695, 393, 56, 151]","<text>し</text><translation>Shi</translation><text>し</text><translation>Shi</translation><text>かっこいい？！！</text><translation>Is it cool?!!</translation><text>かっこいい．．．とは．．．？</text><translation>Cool... what does that mean...?</translation><text>．．．</text><translation>...</translation><text>あっ．．．うんそうだな</text><translation>Ah... yeah, I guess so.</translation><text>えっ</text><translation>Eh?</translation><text>え！？</text><translation>Eh!?!</translation><text>うんうん似合ってる</text><translation>Yeah, it suits you.</translation><text>カエルみたいでかー</text><translation>It looks like a frog, huh?</translation><text>もと</text><translation>Moto</translation><text>もとて</text><translation>Moto</translation><text>．．．</text><translation>...</translation><text>かぶってみな？</text><translation>Why don't you try it on?</translation><text>暖かそうでいいじゃないか</text><translation>It looks warm, isn't that good?</translation><text>へ</text><translation>He</translation><text>ふふっ</text><translation>Huhuhu</translation><text>カエルのぼうしだよ！</text><translation>It's a frog hat!</translation><text>みてみて！</text><translation>Look at this!</translation><text>「トロッ</text><translation>""Toro"" (onomatopoeia for something soft and squishy)</translation>",暖かそうでいいじゃないか,"It looks warm, isn't that good?","It's warm and nice, isn't it?","it looks warm, doesn't it?","It looks nice and warm, doesn't it?"
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tencho_isoro/ja/021.json,images/tencho_isoro/ja/021.jpg,"[65, 212, 32, 66]","<text>し</text><translation>Shi</translation><text>し</text><translation>Shi</translation><text>かっこいい？！！</text><translation>Is it cool?!!</translation><text>かっこいい．．．とは．．．？</text><translation>Cool... what does that mean...?</translation><text>．．．</text><translation>...</translation><text>あっ．．．うんそうだな</text><translation>Ah... yeah, I guess so.</translation><text>えっ</text><translation>Eh?</translation><text>え！？</text><translation>Eh!?!</translation><text>うんうん似合ってる</text><translation>Yeah, it suits you.</translation><text>カエルみたいでかー</text><translation>It looks like a frog, huh?</translation><text>もと</text><translation>Moto</translation><text>もとて</text><translation>Moto</translation><text>．．．</text><translation>...</translation><text>かぶってみな？</text><translation>Why don't you try it on?</translation><text>暖かそうでいいじゃないか</text><translation>It looks warm, isn't that good?</translation><text>へ</text><translation>He</translation><text>ふふっ</text><translation>Huhuhu</translation><text>カエルのぼうしだよ！</text><translation>It's a frog hat!</translation><text>みてみて！</text><translation>Look at this!</translation><text>「トロッ</text><translation>""Toro"" (onomatopoeia for something soft and squishy)</translation>",ふふっ,Huhuhu,Haha,hehehe.,phew!
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tencho_isoro/ja/022.json,images/tencho_isoro/ja/022.jpg,"[71, 645, 53, 124]","<text>．．．</text><translation>...</translation><text>．．．</text><translation>...</translation><text>えっ</text><translation>Huh?</translation><text>あと．．．</text><translation>And... </translation><text>あと．．．</text><translation>And... </translation><text>ピア</text><translation>Pia</translation><text>裏地もキルトであったかいぞ</text><translation>The lining is also quilted and warm.</translation><text>．．．</text><translation>...</translation><text>ちゃんとしてないと寒いだろ？</text><translation>It'll be cold if it's not properly dressed, right?</translation><text>何言ってるんだ</text><translation>What are you talking about?</translation><text>こんなにちゃんとした服いいの．．．？</text><translation>Is it okay to have such a well-made outfit...?</translation><text>．．</text><translation>...</translation><text>．．．</text><translation>...</translation><text>．．．</text><translation>...</translation><text>すっ</text><translation>Whew</translation><text>これ良いんじゃないか？</text><translation>Isn't this good?</translation><text>ん</text><translation>Mm</translation><text>．．．</text><translation>...</translation><text>寒くなるからコート必要だろ？</text><translation>You'll need a coat because it's getting cold, right?</translation><text>あぁそうそう</text><translation>Ah, that's right</translation>",裏地もキルトであったかいぞ,The lining is also quilted and warm.,The lining is also quilted and warm,"it's quilt inside, it must be warm.",It's lined with a quilt for warmth.
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tencho_isoro/ja/022.json,images/tencho_isoro/ja/022.jpg,"[337, 508, 55, 91]","<text>．．．</text><translation>...</translation><text>．．．</text><translation>...</translation><text>えっ</text><translation>Huh?</translation><text>あと．．．</text><translation>And... </translation><text>あと．．．</text><translation>And... </translation><text>ピア</text><translation>Pia</translation><text>裏地もキルトであったかいぞ</text><translation>The lining is also quilted and warm.</translation><text>．．．</text><translation>...</translation><text>ちゃんとしてないと寒いだろ？</text><translation>It'll be cold if it's not properly dressed, right?</translation><text>何言ってるんだ</text><translation>What are you talking about?</translation><text>こんなにちゃんとした服いいの．．．？</text><translation>Is it okay to have such a well-made outfit...?</translation><text>．．</text><translation>...</translation><text>．．．</text><translation>...</translation><text>．．．</text><translation>...</translation><text>すっ</text><translation>Whew</translation><text>これ良いんじゃないか？</text><translation>Isn't this good?</translation><text>ん</text><translation>Mm</translation><text>．．．</text><translation>...</translation><text>寒くなるからコート必要だろ？</text><translation>You'll need a coat because it's getting cold, right?</translation><text>あぁそうそう</text><translation>Ah, that's right</translation>",何言ってるんだ,What are you talking about?,What are you saying?,what are you talking about?,What are you talking about?
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tencho_isoro/ja/022.json,images/tencho_isoro/ja/022.jpg,"[509, 122, 53, 92]","<text>．．．</text><translation>...</translation><text>．．．</text><translation>...</translation><text>えっ</text><translation>Huh?</translation><text>あと．．．</text><translation>And... </translation><text>あと．．．</text><translation>And... </translation><text>ピア</text><translation>Pia</translation><text>裏地もキルトであったかいぞ</text><translation>The lining is also quilted and warm.</translation><text>．．．</text><translation>...</translation><text>ちゃんとしてないと寒いだろ？</text><translation>It'll be cold if it's not properly dressed, right?</translation><text>何言ってるんだ</text><translation>What are you talking about?</translation><text>こんなにちゃんとした服いいの．．．？</text><translation>Is it okay to have such a well-made outfit...?</translation><text>．．</text><translation>...</translation><text>．．．</text><translation>...</translation><text>．．．</text><translation>...</translation><text>すっ</text><translation>Whew</translation><text>これ良いんじゃないか？</text><translation>Isn't this good?</translation><text>ん</text><translation>Mm</translation><text>．．．</text><translation>...</translation><text>寒くなるからコート必要だろ？</text><translation>You'll need a coat because it's getting cold, right?</translation><text>あぁそうそう</text><translation>Ah, that's right</translation>",あぁそうそう,"Ah, that's right","Ah, yes, yes","oh, and...","Oh, yeah."
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tencho_isoro/ja/023.json,images/tencho_isoro/ja/023.jpg,"[443, 458, 80, 131]",<text>他にも寒くないようにセーターとか．．．</text><translation>And sweaters so that it's not too cold...</translation><text>ほんとだすごい！</text><translation>That's amazing!</translation><text>そうか？すぐ羽織れて便利だし</text><translation>Is that so? It's convenient because I can put it on right away.</translation><text>これなら背が伸びても大丈夫だ</text><translation>This one will be fine even if I grow taller.</translation><text>っ</text><translation>...</translation><text>．．．ちょっと女の子っぽくないかな？</text><translation>...Isn't this a bit girly?</translation><text>．．</text><translation>...</translation><text>これも良くないか？</text><translation>How about this one?</translation>,これなら背が伸びても大丈夫だ,This one will be fine even if I grow taller.,"With this, even if you grow taller, it's fine.",and it'll fit you even if you grow bigger.,This will help you grow taller.
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tencho_isoro/ja/024.json,images/tencho_isoro/ja/024.jpg,"[353, 912, 31, 51]","<text>うん</text><translation>Yeah</translation><text>うん！</text><translation>Yeah!</translation><text>えーとピーラー欲しいんだよな？</text><translation>Oh, you wanted a peeler, right?</translation><text>探してきな？</text><translation>Should I go look for it?</translation><text>せっかくだしメルの茶碗も買おうか</text><translation>Since we're here, let's buy Mel's teacup too.</translation><text>はいてんちょお</text><translation>Thank you very much</translation><text>次は調理道具屋行くぞ〜</text><translation>Next, let's go to the kitchenware store~</translation><text>ありがとう</text><translation>Thank you</translation><text>すみません</text><translation>Sorry</translation><text>値札切っておくね</text><translation>I'll cut off the price tag.</translation><text>今着たらダメかな？</text><translation>Would it be bad if I wore it now?</translation>",うん,Yeah,Yes,yeah.,yeah
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tencho_isoro/ja/024.json,images/tencho_isoro/ja/024.jpg,"[104, 867, 31, 71]","<text>うん</text><translation>Yeah</translation><text>うん！</text><translation>Yeah!</translation><text>えーとピーラー欲しいんだよな？</text><translation>Oh, you wanted a peeler, right?</translation><text>探してきな？</text><translation>Should I go look for it?</translation><text>せっかくだしメルの茶碗も買おうか</text><translation>Since we're here, let's buy Mel's teacup too.</translation><text>はいてんちょお</text><translation>Thank you very much</translation><text>次は調理道具屋行くぞ〜</text><translation>Next, let's go to the kitchenware store~</translation><text>ありがとう</text><translation>Thank you</translation><text>すみません</text><translation>Sorry</translation><text>値札切っておくね</text><translation>I'll cut off the price tag.</translation><text>今着たらダメかな？</text><translation>Would it be bad if I wore it now?</translation>",うん！,Yeah!,Yes!,got it!,Yeah!
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tencho_isoro/ja/024.json,images/tencho_isoro/ja/024.jpg,"[258, 766, 80, 130]","<text>うん</text><translation>Yeah</translation><text>うん！</text><translation>Yeah!</translation><text>えーとピーラー欲しいんだよな？</text><translation>Oh, you wanted a peeler, right?</translation><text>探してきな？</text><translation>Should I go look for it?</translation><text>せっかくだしメルの茶碗も買おうか</text><translation>Since we're here, let's buy Mel's teacup too.</translation><text>はいてんちょお</text><translation>Thank you very much</translation><text>次は調理道具屋行くぞ〜</text><translation>Next, let's go to the kitchenware store~</translation><text>ありがとう</text><translation>Thank you</translation><text>すみません</text><translation>Sorry</translation><text>値札切っておくね</text><translation>I'll cut off the price tag.</translation><text>今着たらダメかな？</text><translation>Would it be bad if I wore it now?</translation>",せっかくだしメルの茶碗も買おうか,"Since we're here, let's buy Mel's teacup too.","Since we're here, let's also buy a Mel bowl.",let's also get your cup!,"Since we're at it, let's get Mel's teacups too."
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tencho_isoro/ja/024.json,images/tencho_isoro/ja/024.jpg,"[184, 489, 55, 110]","<text>うん</text><translation>Yeah</translation><text>うん！</text><translation>Yeah!</translation><text>えーとピーラー欲しいんだよな？</text><translation>Oh, you wanted a peeler, right?</translation><text>探してきな？</text><translation>Should I go look for it?</translation><text>せっかくだしメルの茶碗も買おうか</text><translation>Since we're here, let's buy Mel's teacup too.</translation><text>はいてんちょお</text><translation>Thank you very much</translation><text>次は調理道具屋行くぞ〜</text><translation>Next, let's go to the kitchenware store~</translation><text>ありがとう</text><translation>Thank you</translation><text>すみません</text><translation>Sorry</translation><text>値札切っておくね</text><translation>I'll cut off the price tag.</translation><text>今着たらダメかな？</text><translation>Would it be bad if I wore it now?</translation>",はいてんちょお,Thank you very much,I'm going to buy a peeler.,"yes, tencho!","inverted head chopsticks (esp. in cooking, food preparation, etc.) (lit: pigeon in a restaurant)"
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tencho_isoro/ja/024.json,images/tencho_isoro/ja/024.jpg,"[619, 441, 57, 152]","<text>うん</text><translation>Yeah</translation><text>うん！</text><translation>Yeah!</translation><text>えーとピーラー欲しいんだよな？</text><translation>Oh, you wanted a peeler, right?</translation><text>探してきな？</text><translation>Should I go look for it?</translation><text>せっかくだしメルの茶碗も買おうか</text><translation>Since we're here, let's buy Mel's teacup too.</translation><text>はいてんちょお</text><translation>Thank you very much</translation><text>次は調理道具屋行くぞ〜</text><translation>Next, let's go to the kitchenware store~</translation><text>ありがとう</text><translation>Thank you</translation><text>すみません</text><translation>Sorry</translation><text>値札切っておくね</text><translation>I'll cut off the price tag.</translation><text>今着たらダメかな？</text><translation>Would it be bad if I wore it now?</translation>",次は調理道具屋行くぞ〜,"Next, let's go to the kitchenware store~",Let's go to the kitchen utensils store next.,let's go to the grocery store next.,Next time I'm going to the cookware store.
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tencho_isoro/ja/024.json,images/tencho_isoro/ja/024.jpg,"[78, 117, 32, 111]","<text>うん</text><translation>Yeah</translation><text>うん！</text><translation>Yeah!</translation><text>えーとピーラー欲しいんだよな？</text><translation>Oh, you wanted a peeler, right?</translation><text>探してきな？</text><translation>Should I go look for it?</translation><text>せっかくだしメルの茶碗も買おうか</text><translation>Since we're here, let's buy Mel's teacup too.</translation><text>はいてんちょお</text><translation>Thank you very much</translation><text>次は調理道具屋行くぞ〜</text><translation>Next, let's go to the kitchenware store~</translation><text>ありがとう</text><translation>Thank you</translation><text>すみません</text><translation>Sorry</translation><text>値札切っておくね</text><translation>I'll cut off the price tag.</translation><text>今着たらダメかな？</text><translation>Would it be bad if I wore it now?</translation>",すみません,Sorry,I'm sorry.,thank you.,I'm sorry. I'm sorry.
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tencho_isoro/ja/024.json,images/tencho_isoro/ja/024.jpg,"[348, 116, 56, 111]","<text>うん</text><translation>Yeah</translation><text>うん！</text><translation>Yeah!</translation><text>えーとピーラー欲しいんだよな？</text><translation>Oh, you wanted a peeler, right?</translation><text>探してきな？</text><translation>Should I go look for it?</translation><text>せっかくだしメルの茶碗も買おうか</text><translation>Since we're here, let's buy Mel's teacup too.</translation><text>はいてんちょお</text><translation>Thank you very much</translation><text>次は調理道具屋行くぞ〜</text><translation>Next, let's go to the kitchenware store~</translation><text>ありがとう</text><translation>Thank you</translation><text>すみません</text><translation>Sorry</translation><text>値札切っておくね</text><translation>I'll cut off the price tag.</translation><text>今着たらダメかな？</text><translation>Would it be bad if I wore it now?</translation>",値札切っておくね,I'll cut off the price tag.,I'll cut the price tag for you.,okay! I'll take off the tag.,I'll cut the price tag off.
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tencho_isoro/ja/026.json,images/tencho_isoro/ja/026.jpg,"[79, 771, 57, 171]","<text>店に飾ったら良い事あるかもな</text><translation>If you decorate it in the store, something good might happen.</translation><text>カエルの置物は縁起がいいんだ</text><translation>The frog figurine is considered lucky.</translation><text>そうか？</text><translation>Is that so?</translation><text>俺は欲しいと思ったけどなぁ</text><translation>I thought I wanted it, but...</translation><text>ん</text><translation>Hmm</translation><text>２０分品セール</text><translation>20-minute item sale</translation><text>お買い</text><translation>Buy it</translation><text>きっと要らないから残っちゃったんだ</text><translation>It was probably left behind because no one needed it.</translation><text>買っても何にも役に立たないよ？</text><translation>Even if you buy it, it won't be useful for anything?</translation><text>．．．</text><translation>...</translation><text>．．．でも</text><translation>...but</translation><text>おっカエルの置物じゃないか</text><translation>Oh, it's a frog figurine!</translation><text>欲しいか？</text><translation>Do you want it?</translation>",店に飾ったら良い事あるかもな,"If you decorate it in the store, something good might happen.",It might be good to display it in the store.,maybe good things will happen if we put it in our shop.,Maybe it would do me some good to hang it in my store.
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tencho_isoro/ja/026.json,images/tencho_isoro/ja/026.jpg,"[343, 770, 56, 150]","<text>店に飾ったら良い事あるかもな</text><translation>If you decorate it in the store, something good might happen.</translation><text>カエルの置物は縁起がいいんだ</text><translation>The frog figurine is considered lucky.</translation><text>そうか？</text><translation>Is that so?</translation><text>俺は欲しいと思ったけどなぁ</text><translation>I thought I wanted it, but...</translation><text>ん</text><translation>Hmm</translation><text>２０分品セール</text><translation>20-minute item sale</translation><text>お買い</text><translation>Buy it</translation><text>きっと要らないから残っちゃったんだ</text><translation>It was probably left behind because no one needed it.</translation><text>買っても何にも役に立たないよ？</text><translation>Even if you buy it, it won't be useful for anything?</translation><text>．．．</text><translation>...</translation><text>．．．でも</text><translation>...but</translation><text>おっカエルの置物じゃないか</text><translation>Oh, it's a frog figurine!</translation><text>欲しいか？</text><translation>Do you want it?</translation>",カエルの置物は縁起がいいんだ,The frog figurine is considered lucky.,Frog statues are said to bring good luck.,"you know, frog's ornaments bring good luck.",Frog figurines are good luck.
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tencho_isoro/ja/026.json,images/tencho_isoro/ja/026.jpg,"[444, 740, 56, 148]","<text>店に飾ったら良い事あるかもな</text><translation>If you decorate it in the store, something good might happen.</translation><text>カエルの置物は縁起がいいんだ</text><translation>The frog figurine is considered lucky.</translation><text>そうか？</text><translation>Is that so?</translation><text>俺は欲しいと思ったけどなぁ</text><translation>I thought I wanted it, but...</translation><text>ん</text><translation>Hmm</translation><text>２０分品セール</text><translation>20-minute item sale</translation><text>お買い</text><translation>Buy it</translation><text>きっと要らないから残っちゃったんだ</text><translation>It was probably left behind because no one needed it.</translation><text>買っても何にも役に立たないよ？</text><translation>Even if you buy it, it won't be useful for anything?</translation><text>．．．</text><translation>...</translation><text>．．．でも</text><translation>...but</translation><text>おっカエルの置物じゃないか</text><translation>Oh, it's a frog figurine!</translation><text>欲しいか？</text><translation>Do you want it?</translation>",俺は欲しいと思ったけどなぁ,"I thought I wanted it, but...","I thought I wanted it, but...", i'd love to keep it.,"I thought I wanted it, though."
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tencho_isoro/ja/026.json,images/tencho_isoro/ja/026.jpg,"[95, 450, 60, 205]","<text>店に飾ったら良い事あるかもな</text><translation>If you decorate it in the store, something good might happen.</translation><text>カエルの置物は縁起がいいんだ</text><translation>The frog figurine is considered lucky.</translation><text>そうか？</text><translation>Is that so?</translation><text>俺は欲しいと思ったけどなぁ</text><translation>I thought I wanted it, but...</translation><text>ん</text><translation>Hmm</translation><text>２０分品セール</text><translation>20-minute item sale</translation><text>お買い</text><translation>Buy it</translation><text>きっと要らないから残っちゃったんだ</text><translation>It was probably left behind because no one needed it.</translation><text>買っても何にも役に立たないよ？</text><translation>Even if you buy it, it won't be useful for anything?</translation><text>．．．</text><translation>...</translation><text>．．．でも</text><translation>...but</translation><text>おっカエルの置物じゃないか</text><translation>Oh, it's a frog figurine!</translation><text>欲しいか？</text><translation>Do you want it?</translation>",きっと要らないから残っちゃったんだ,It was probably left behind because no one needed it.,I kept it because I thought I wouldn't need it.,that's why it's here...,They probably left it behind because they didn't want it.
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tencho_isoro/ja/026.json,images/tencho_isoro/ja/026.jpg,"[674, 131, 80, 131]","<text>店に飾ったら良い事あるかもな</text><translation>If you decorate it in the store, something good might happen.</translation><text>カエルの置物は縁起がいいんだ</text><translation>The frog figurine is considered lucky.</translation><text>そうか？</text><translation>Is that so?</translation><text>俺は欲しいと思ったけどなぁ</text><translation>I thought I wanted it, but...</translation><text>ん</text><translation>Hmm</translation><text>２０分品セール</text><translation>20-minute item sale</translation><text>お買い</text><translation>Buy it</translation><text>きっと要らないから残っちゃったんだ</text><translation>It was probably left behind because no one needed it.</translation><text>買っても何にも役に立たないよ？</text><translation>Even if you buy it, it won't be useful for anything?</translation><text>．．．</text><translation>...</translation><text>．．．でも</text><translation>...but</translation><text>おっカエルの置物じゃないか</text><translation>Oh, it's a frog figurine!</translation><text>欲しいか？</text><translation>Do you want it?</translation>",おっカエルの置物じゃないか,"Oh, it's a frog figurine!","It's not a frog statue, right?","oh!
it's a frog ornament!","Oh, it's a frog figurine."
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tencho_isoro/ja/027.json,images/tencho_isoro/ja/027.jpg,"[78, 951, 54, 91]","<text>うんおんなじ</text><translation>Yeah, it's the same.</translation><text>同じ？</text><translation>The same?</translation><text>うん</text><translation>Yeah</translation><text>ボクとおんなじだ</text><translation>It's the same as me.</translation><text>居場所ができて嬉しいのかもな</text><translation>Maybe I'm happy that I have a place to stay now.</translation><text>そうだな</text><translation>That's right.</translation><text>今はなんだかうれしそうだね</text><translation>You seem to be happy now.</translation><text>カエルさんさっきはしょんぼりしてたけど</text><translation>Mr. Frog was looking down just a moment ago.</translation><text>ねえ店長</text><translation>Hey, shopkeeper.</translation>",うんおんなじ,"Yeah, it's the same.","Yes, the same","yeah, the same.",matchless woman
