absolute_path,path,coordinates,text
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/004.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/004.png,"[418, 459, 31, 40]",、
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/004.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/004.png,"[216, 146, 33, 50]",あっ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/004.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/004.png,"[344, 126, 56, 67]",ッ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/004.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/004.png,"[64, 80, 69, 137]",閉じ眼が用心棒だ？
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/004.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/004.png,"[628, 57, 104, 198]",マフィア舐めんのも大概にしやがれ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/004.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/004.png,"[268, 1, 132, 191]",グッ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/005.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/005.png,"[102, 934, 60, 118]",今日は帰ってやる
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/005.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/005.png,"[151, 867, 31, 49]",チッ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/005.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/005.png,"[503, 771, 311, 399]",そして、
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/005.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/005.png,"[236, 610, 59, 116]",大丈夫かいあんたっ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/005.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/005.png,"[705, 370, 79, 224]",なんてもん見せやがるっ！！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/005.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/005.png,"[233, 361, 59, 96]",ひっひどい！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/005.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/005.png,"[104, 229, 24, 33]",？
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/005.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/005.png,"[132, 99, 17, 35]",（
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/005.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/005.png,"[100, 77, 32, 95]",てめぇ．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/005.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/005.png,"[218, 61, 58, 118]",なんだこりゃあ．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/005.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/005.png,"[281, 0, 326, 607]",そして、それが
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/006.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/006.png,"[272, 945, 87, 182]",悪いこた言わないからさっさと街から．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/006.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/006.png,"[720, 913, 16, 16]",ん
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/006.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/006.png,"[43, 825, 86, 181]",目が見えないのになんで正確にわかるんだ．．．？
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/006.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/006.png,"[503, 822, 140, 160]",さっきのフフィート程の巨漢が、マフィア兄弟の弟の方．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/006.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/006.png,"[434, 812, 30, 97]",そうさ！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/006.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/006.png,"[709, 811, 32, 96]",なるほど
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/006.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/006.png,"[147, 810, 112, 139]",．．．ん？確かにビルの背丈はそのくらいだが
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/006.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/006.png,"[92, 563, 140, 204]",奴はトルティヤーノ兄弟の片割れ、この街で一番の荒くれだよ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/006.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/006.png,"[650, 561, 80, 212]",挙句の果てにビル・トルティヤーノにケンカを売るなんて
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/006.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/006.png,"[657, 402, 32, 95]",アンタは
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/006.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/006.png,"[676, 374, 18, 17]",、
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/006.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/006.png,"[707, 355, 34, 75]",馬鹿か
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/006.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/006.png,"[102, 355, 140, 161]",撃ち合いで成り上がったトルティヤーノ一家に銃の腕を買えだ？
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/006.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/006.png,"[149, 78, 41, 104]",レーネ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/006.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/006.png,"[625, 39, 87, 182]",だがいつまでもこうしてられると思うなよ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/007.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/007.png,"[688, 1125, 71, 45]",／
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/007.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/007.png,"[741, 948, 32, 28]",＞
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/007.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/007.png,"[344, 937, 88, 161]",まずはその薄汚れた格好をなんとかするよ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/007.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/007.png,"[821, 879, 9, 32]",．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/007.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/007.png,"[263, 856, 24, 21]",＞
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/007.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/007.png,"[821, 806, 9, 25]",．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/007.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/007.png,"[753, 792, 36, 139]",あーもうっ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/007.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/007.png,"[268, 792, 34, 54]",目元
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/007.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/007.png,"[95, 763, 61, 225]",見られたくなかったらタオルでも巻いてな
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/007.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/007.png,"[513, 759, 61, 117]",厄介払いのお礼だ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/007.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/007.png,"[124, 595, 21, 78]",．．．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/007.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/007.png,"[351, 584, 33, 69]",いたっ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/007.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/007.png,"[688, 553, 61, 139]",今晩の宿を探さないと．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/007.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/007.png,"[557, 539, 115, 186]",グッ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/007.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/007.png,"[99, 410, 59, 96]",では私はそろそろ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/007.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/007.png,"[163, 352, 32, 71]",ははっ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/007.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/007.png,"[301, 341, 58, 95]",．．．こりてねーな
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/007.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/007.png,"[110, 220, 60, 75]",冗談ですよ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/007.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/007.png,"[398, 86, 113, 171]",あなたは五・七フィートの身長に比べ体重が少々重め
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/007.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/007.png,"[699, 73, 87, 182]",声がする方向と足音の重さで大体わかりますよ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/007.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/007.png,"[330, 72, 57, 117]",スリーサイズは．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/007.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/007.png,"[267, 35, 34, 51]",なっ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/007.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/007.png,"[89, 34, 59, 157]",そこまでわかんのかよっ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/008.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/008.png,"[391, 971, 87, 119]",正確には悪くなっていったのさ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/008.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/008.png,"[686, 843, 33, 72]",いや．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/008.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/008.png,"[270, 803, 79, 143]",ひどい父親さ．．．しがない絵描きでね
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/008.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/008.png,"[37, 798, 104, 180]",金になるからって女の裸ばかり描いてトルティヤーノに卸してた
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/008.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/008.png,"[657, 564, 133, 130]",で、
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/008.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/008.png,"[50, 558, 87, 139]",うちの父親も目が悪かったんだ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/008.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/008.png,"[641, 518, 22, 31]",！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/008.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/008.png,"[653, 476, 26, 34]",ーー
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/008.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/008.png,"[579, 447, 61, 76]",洗ってやるよ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/008.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/008.png,"[687, 438, 109, 112]",あ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/008.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/008.png,"[218, 344, 32, 75]",ああ．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/008.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/008.png,"[786, 272, 18, 47]",．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/008.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/008.png,"[618, 268, 112, 180]",人の家のシャワーじゃ勝手がわからないだろ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/008.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/008.png,"[735, 215, 59, 100]",アー
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/008.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/008.png,"[687, 109, 109, 138]",ゲー
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/008.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/008.png,"[345, 103, 87, 136]",あっありがとうございますっ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/008.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/008.png,"[32, 38, 77, 181]",閉じ眼の扱いにずいぶん慣れてらっしゃるんですね
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/008.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/008.png,"[208, 34, 32, 75]",．．．あの
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/009.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/009.png,"[146, 945, 61, 118]",それはよかった．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/009.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/009.png,"[717, 871, 60, 139]",しつこいもんだったからさ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/009.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/009.png,"[772, 813, 32, 76]",．．．ああ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/009.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/009.png,"[236, 772, 30, 75]",そう．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/009.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/009.png,"[307, 767, 112, 182]",私なんか描いても大した金にならなかっただろうけど．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/009.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/009.png,"[624, 656, 77, 64]",て
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/009.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/009.png,"[469, 629, 17, 16]",く
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/009.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/009.png,"[502, 626, 66, 37]",＞
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/009.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/009.png,"[581, 624, 16, 16]",うっ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/009.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/009.png,"[607, 599, 97, 82]",ファッ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/009.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/009.png,"[429, 592, 42, 39]",っ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/009.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/009.png,"[594, 571, 19, 38]",！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/009.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/009.png,"[169, 561, 59, 137]",レーネさんはモデルに？
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/009.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/009.png,"[518, 558, 34, 76]",．．．結局
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/009.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/009.png,"[568, 535, 21, 82]",．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/009.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/009.png,"[621, 526, 82, 84]",あ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/009.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/009.png,"[143, 336, 61, 116]",ひどい父親だろ？
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/009.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/009.png,"[636, 299, 112, 139]",挙句の果てに博打で借金こさえて川にドボン
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/009.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/009.png,"[98, 139, 88, 140]",私をモデルにしようとする始末さ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/009.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/009.png,"[507, 135, 44, 30]",！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/009.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/009.png,"[587, 110, 86, 182]",絵描きなりにショックだったんだろう
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/009.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/009.png,"[690, 58, 86, 182]",だけど病気でどんどん目が悪くなっていってね
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/009.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/009.png,"[189, 44, 88, 182]",仕事が減って金もなくなって焼きが回ったのか
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/010.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/010.png,"[483, 1083, 66, 76]",！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/010.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/010.png,"[67, 1064, 23, 20]",！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/010.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/010.png,"[613, 1061, 87, 85]",チ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/010.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/010.png,"[54, 1050, 129, 120]",そー
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/010.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/010.png,"[35, 960, 105, 102]",イ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/010.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/010.png,"[155, 922, 84, 79]",ア
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/010.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/010.png,"[576, 913, 145, 118]",ヤン
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/010.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/010.png,"[401, 823, 16, 17]",そう
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/010.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/010.png,"[154, 347, 101, 213]",目が見えなくなる前に娘さんを描くことができて
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/010.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/010.png,"[642, 76, 72, 197]",さぞ嬉しかったことでしょう
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/011.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/011.png,"[83, 952, 61, 140]",その時に罪の証にと．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/011.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/011.png,"[345, 907, 85, 182]",その咎で故郷を追い出されました
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/011.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/011.png,"[378, 871, 17, 16]",、
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/011.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/011.png,"[725, 795, 60, 225]",親を殺したマフィアを撃ち殺しだんです
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/011.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/011.png,"[213, 749, 33, 94]",この眼は
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/011.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/011.png,"[259, 729, 190, 267]",そして、その答で、故郷を追っていましたが、
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/011.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/011.png,"[126, 552, 91, 147]",大したことじゃありませんよ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/tojime_no_siora/011.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/tojime_no_siora/011.png,"[717, 334, 79, 105]",それよりアンタはどうなのさ
