book_title,image_path,text_ja,text_en,book_index,image_book_concat,outputs,text_translated
tencho_isoro,images/tencho_isoro/ja/015.jpg,お守りだよ,I got a talisman for you!,1,images/tencho_isoro/ja/015.jpg_1,"<text>店長にずっと元気でいてほしいから</text><translation>I hope you stay energetic all the time, store manager.</translation><text>お守りだよ</text><translation>This is a talisman for you.</translation><text>ありがとう</text><translation>Thank you.</translation><text>...あところで</text><translation>...At that place.</translation><text>自分の分は何買ったんだ?</text><translation>What did you buy for yourself?</translation><text>それは一緒に食べる分だろ?</text><translation>Is that for us to eat together?</translation><text>はははっ</text><translation>Haha!</translation><text>次はメルの物買いに行こうか</text><translation>Shall we go buy something from the mail next time?</translation><text>うん!</text><translation>Yes!</translation>",This is a talisman for you.
tencho_isoro,images/tencho_isoro/ja/015.jpg,ありがとう,thank you.,2,images/tencho_isoro/ja/015.jpg_2,"<text>店長にずっと元気でいてほしいから</text><translation>I hope you stay energetic all the time, store manager.</translation><text>お守りだよ</text><translation>This is a talisman for you.</translation><text>ありがとう</text><translation>Thank you.</translation><text>...あところで</text><translation>...At that place.</translation><text>自分の分は何買ったんだ?</text><translation>What did you buy for yourself?</translation><text>それは一緒に食べる分だろ?</text><translation>Is that for us to eat together?</translation><text>はははっ</text><translation>Haha!</translation><text>次はメルの物買いに行こうか</text><translation>Shall we go buy something from the mail next time?</translation><text>うん!</text><translation>Yes!</translation>",Thank you.
tencho_isoro,images/tencho_isoro/ja/015.jpg,...あところで,...by the way,3,images/tencho_isoro/ja/015.jpg_3,"<text>店長にずっと元気でいてほしいから</text><translation>I hope you stay energetic all the time, store manager.</translation><text>お守りだよ</text><translation>This is a talisman for you.</translation><text>ありがとう</text><translation>Thank you.</translation><text>...あところで</text><translation>...At that place.</translation><text>自分の分は何買ったんだ?</text><translation>What did you buy for yourself?</translation><text>それは一緒に食べる分だろ?</text><translation>Is that for us to eat together?</translation><text>はははっ</text><translation>Haha!</translation><text>次はメルの物買いに行こうか</text><translation>Shall we go buy something from the mail next time?</translation><text>うん!</text><translation>Yes!</translation>",...At that place.
tencho_isoro,images/tencho_isoro/ja/015.jpg,自分の分は何買ったんだ?,what did you buy for youself?,4,images/tencho_isoro/ja/015.jpg_4,"<text>店長にずっと元気でいてほしいから</text><translation>I hope you stay energetic all the time, store manager.</translation><text>お守りだよ</text><translation>This is a talisman for you.</translation><text>ありがとう</text><translation>Thank you.</translation><text>...あところで</text><translation>...At that place.</translation><text>自分の分は何買ったんだ?</text><translation>What did you buy for yourself?</translation><text>それは一緒に食べる分だろ?</text><translation>Is that for us to eat together?</translation><text>はははっ</text><translation>Haha!</translation><text>次はメルの物買いに行こうか</text><translation>Shall we go buy something from the mail next time?</translation><text>うん!</text><translation>Yes!</translation>",What did you buy for yourself?
tencho_isoro,images/tencho_isoro/ja/015.jpg,それは一緒に食べる分だろ?,"that's for us two, right?",5,images/tencho_isoro/ja/015.jpg_5,"<text>店長にずっと元気でいてほしいから</text><translation>I hope you stay energetic all the time, store manager.</translation><text>お守りだよ</text><translation>This is a talisman for you.</translation><text>ありがとう</text><translation>Thank you.</translation><text>...あところで</text><translation>...At that place.</translation><text>自分の分は何買ったんだ?</text><translation>What did you buy for yourself?</translation><text>それは一緒に食べる分だろ?</text><translation>Is that for us to eat together?</translation><text>はははっ</text><translation>Haha!</translation><text>次はメルの物買いに行こうか</text><translation>Shall we go buy something from the mail next time?</translation><text>うん!</text><translation>Yes!</translation>",Is that for us to eat together?
tencho_isoro,images/tencho_isoro/ja/015.jpg,はははっ,ha ha ha!,6,images/tencho_isoro/ja/015.jpg_6,"<text>店長にずっと元気でいてほしいから</text><translation>I hope you stay energetic all the time, store manager.</translation><text>お守りだよ</text><translation>This is a talisman for you.</translation><text>ありがとう</text><translation>Thank you.</translation><text>...あところで</text><translation>...At that place.</translation><text>自分の分は何買ったんだ?</text><translation>What did you buy for yourself?</translation><text>それは一緒に食べる分だろ?</text><translation>Is that for us to eat together?</translation><text>はははっ</text><translation>Haha!</translation><text>次はメルの物買いに行こうか</text><translation>Shall we go buy something from the mail next time?</translation><text>うん!</text><translation>Yes!</translation>",Haha!
tencho_isoro,images/tencho_isoro/ja/015.jpg,次はメルの物買いに行こうか,then let's go buy yours next time!,7,images/tencho_isoro/ja/015.jpg_7,"<text>店長にずっと元気でいてほしいから</text><translation>I hope you stay energetic all the time, store manager.</translation><text>お守りだよ</text><translation>This is a talisman for you.</translation><text>ありがとう</text><translation>Thank you.</translation><text>...あところで</text><translation>...At that place.</translation><text>自分の分は何買ったんだ?</text><translation>What did you buy for yourself?</translation><text>それは一緒に食べる分だろ?</text><translation>Is that for us to eat together?</translation><text>はははっ</text><translation>Haha!</translation><text>次はメルの物買いに行こうか</text><translation>Shall we go buy something from the mail next time?</translation><text>うん!</text><translation>Yes!</translation>",Shall we go buy something from the mail next time?
tencho_isoro,images/tencho_isoro/ja/015.jpg,うん!,yes!,8,images/tencho_isoro/ja/015.jpg_8,"<text>店長にずっと元気でいてほしいから</text><translation>I hope you stay energetic all the time, store manager.</translation><text>お守りだよ</text><translation>This is a talisman for you.</translation><text>ありがとう</text><translation>Thank you.</translation><text>...あところで</text><translation>...At that place.</translation><text>自分の分は何買ったんだ?</text><translation>What did you buy for yourself?</translation><text>それは一緒に食べる分だろ?</text><translation>Is that for us to eat together?</translation><text>はははっ</text><translation>Haha!</translation><text>次はメルの物買いに行こうか</text><translation>Shall we go buy something from the mail next time?</translation><text>うん!</text><translation>Yes!</translation>",Yes!
tencho_isoro,images/tencho_isoro/ja/016.jpg,....,...,0,images/tencho_isoro/ja/016.jpg_0,<text>....</text><translation>....</translation>,....
tencho_isoro,images/tencho_isoro/ja/017.jpg,手冷たくないか?,aren't your hands getting cold?,0,images/tencho_isoro/ja/017.jpg_0,"<text>手冷たくないか？</text><translation>Don't you want your hands to be cold?</translation><text>へいき！</text><translation>Hey!</translation><text>店長とお買い物行くの楽しみだなぁ</text><translation>Going shopping with the store manager sounds fun!</translation><text>そうだな</text><translation>That's true.</translation><text>とりあえずメルの服買わないとな</text><translation>Let's not buy the mail order clothes.</translation><text>うん!</text><translation>Yes!</translation><text>あのね</text><translation>By the way.</translation><text>ボク服は大きめがいいな!</text><translation>My clothes are too big, you know!</translation>",
tencho_isoro,images/tencho_isoro/ja/017.jpg,へいき!,i'm fine!,1,images/tencho_isoro/ja/017.jpg_1,"<text>手冷たくないか？</text><translation>Don't you want your hands to be cold?</translation><text>へいき！</text><translation>Hey!</translation><text>店長とお買い物行くの楽しみだなぁ</text><translation>Going shopping with the store manager sounds fun!</translation><text>そうだな</text><translation>That's true.</translation><text>とりあえずメルの服買わないとな</text><translation>Let's not buy the mail order clothes.</translation><text>うん!</text><translation>Yes!</translation><text>あのね</text><translation>By the way.</translation><text>ボク服は大きめがいいな!</text><translation>My clothes are too big, you know!</translation>",
tencho_isoro,images/tencho_isoro/ja/017.jpg,店長とお買い物行くの楽しみだなぁ,i'm really looking forward to shopping with you!,2,images/tencho_isoro/ja/017.jpg_2,"<text>手冷たくないか？</text><translation>Don't you want your hands to be cold?</translation><text>へいき！</text><translation>Hey!</translation><text>店長とお買い物行くの楽しみだなぁ</text><translation>Going shopping with the store manager sounds fun!</translation><text>そうだな</text><translation>That's true.</translation><text>とりあえずメルの服買わないとな</text><translation>Let's not buy the mail order clothes.</translation><text>うん!</text><translation>Yes!</translation><text>あのね</text><translation>By the way.</translation><text>ボク服は大きめがいいな!</text><translation>My clothes are too big, you know!</translation>",Going shopping with the store manager sounds fun!
tencho_isoro,images/tencho_isoro/ja/017.jpg,そうだな,yeah.,3,images/tencho_isoro/ja/017.jpg_3,"<text>手冷たくないか？</text><translation>Don't you want your hands to be cold?</translation><text>へいき！</text><translation>Hey!</translation><text>店長とお買い物行くの楽しみだなぁ</text><translation>Going shopping with the store manager sounds fun!</translation><text>そうだな</text><translation>That's true.</translation><text>とりあえずメルの服買わないとな</text><translation>Let's not buy the mail order clothes.</translation><text>うん!</text><translation>Yes!</translation><text>あのね</text><translation>By the way.</translation><text>ボク服は大きめがいいな!</text><translation>My clothes are too big, you know!</translation>",That's true.
tencho_isoro,images/tencho_isoro/ja/017.jpg,とりあえずメルの服買わないとな,"but first, we have to buy your clothes.",4,images/tencho_isoro/ja/017.jpg_4,"<text>手冷たくないか？</text><translation>Don't you want your hands to be cold?</translation><text>へいき！</text><translation>Hey!</translation><text>店長とお買い物行くの楽しみだなぁ</text><translation>Going shopping with the store manager sounds fun!</translation><text>そうだな</text><translation>That's true.</translation><text>とりあえずメルの服買わないとな</text><translation>Let's not buy the mail order clothes.</translation><text>うん!</text><translation>Yes!</translation><text>あのね</text><translation>By the way.</translation><text>ボク服は大きめがいいな!</text><translation>My clothes are too big, you know!</translation>",Let's not buy the mail order clothes.
tencho_isoro,images/tencho_isoro/ja/017.jpg,うん!,yeah...,5,images/tencho_isoro/ja/017.jpg_5,"<text>手冷たくないか？</text><translation>Don't you want your hands to be cold?</translation><text>へいき！</text><translation>Hey!</translation><text>店長とお買い物行くの楽しみだなぁ</text><translation>Going shopping with the store manager sounds fun!</translation><text>そうだな</text><translation>That's true.</translation><text>とりあえずメルの服買わないとな</text><translation>Let's not buy the mail order clothes.</translation><text>うん!</text><translation>Yes!</translation><text>あのね</text><translation>By the way.</translation><text>ボク服は大きめがいいな!</text><translation>My clothes are too big, you know!</translation>",Yes!
tencho_isoro,images/tencho_isoro/ja/017.jpg,あのね,"by the way,",6,images/tencho_isoro/ja/017.jpg_6,"<text>手冷たくないか？</text><translation>Don't you want your hands to be cold?</translation><text>へいき！</text><translation>Hey!</translation><text>店長とお買い物行くの楽しみだなぁ</text><translation>Going shopping with the store manager sounds fun!</translation><text>そうだな</text><translation>That's true.</translation><text>とりあえずメルの服買わないとな</text><translation>Let's not buy the mail order clothes.</translation><text>うん!</text><translation>Yes!</translation><text>あのね</text><translation>By the way.</translation><text>ボク服は大きめがいいな!</text><translation>My clothes are too big, you know!</translation>",By the way.
tencho_isoro,images/tencho_isoro/ja/017.jpg,ボク服は大きめがいいな!,I think larger clothes will be better.,7,images/tencho_isoro/ja/017.jpg_7,"<text>手冷たくないか？</text><translation>Don't you want your hands to be cold?</translation><text>へいき！</text><translation>Hey!</translation><text>店長とお買い物行くの楽しみだなぁ</text><translation>Going shopping with the store manager sounds fun!</translation><text>そうだな</text><translation>That's true.</translation><text>とりあえずメルの服買わないとな</text><translation>Let's not buy the mail order clothes.</translation><text>うん!</text><translation>Yes!</translation><text>あのね</text><translation>By the way.</translation><text>ボク服は大きめがいいな!</text><translation>My clothes are too big, you know!</translation>","My clothes are too big, you know!"
tencho_isoro,images/tencho_isoro/ja/018.jpg,大きめなら背が伸びても着れるでしょ?,"then I can wear it even I grow bigger, right?",0,images/tencho_isoro/ja/018.jpg_0,"<text>大きめなら背が伸びても着れるでしょ?</text><translation>Will it fit even if I grow taller?</translation><text>な...なるほど...</text><translation>Oh... I see...</translation><text>伸びるのかなあ...</text><translation>Will it stretch...</translation><text>他に欲しいもの無いか?</text><translation>Is there anything else you need?</translation><text>んと...</text><translation>Hmm...</translation><text>野菜の皮むくあの...</text><translation>For peeling vegetables...</translation><text>ピーラー?</text><translation>Peeler?</translation><text>そうそれ!</text><translation>Yes, that's it!</translation>",Will it fit even if I grow taller?
tencho_isoro,images/tencho_isoro/ja/018.jpg,な...なるほど...,oh... I see.,1,images/tencho_isoro/ja/018.jpg_1,"<text>大きめなら背が伸びても着れるでしょ?</text><translation>Will it fit even if I grow taller?</translation><text>な...なるほど...</text><translation>Oh... I see...</translation><text>伸びるのかなあ...</text><translation>Will it stretch...</translation><text>他に欲しいもの無いか?</text><translation>Is there anything else you need?</translation><text>んと...</text><translation>Hmm...</translation><text>野菜の皮むくあの...</text><translation>For peeling vegetables...</translation><text>ピーラー?</text><translation>Peeler?</translation><text>そうそれ!</text><translation>Yes, that's it!</translation>",Oh... I see...
tencho_isoro,images/tencho_isoro/ja/018.jpg,伸びるのかなあ...,will you really grow...?,2,images/tencho_isoro/ja/018.jpg_2,"<text>大きめなら背が伸びても着れるでしょ?</text><translation>Will it fit even if I grow taller?</translation><text>な...なるほど...</text><translation>Oh... I see...</translation><text>伸びるのかなあ...</text><translation>Will it stretch...</translation><text>他に欲しいもの無いか?</text><translation>Is there anything else you need?</translation><text>んと...</text><translation>Hmm...</translation><text>野菜の皮むくあの...</text><translation>For peeling vegetables...</translation><text>ピーラー?</text><translation>Peeler?</translation><text>そうそれ!</text><translation>Yes, that's it!</translation>",Will it stretch...
tencho_isoro,images/tencho_isoro/ja/018.jpg,他に欲しいもの無いか?,is there anything else you want?,3,images/tencho_isoro/ja/018.jpg_3,"<text>大きめなら背が伸びても着れるでしょ?</text><translation>Will it fit even if I grow taller?</translation><text>な...なるほど...</text><translation>Oh... I see...</translation><text>伸びるのかなあ...</text><translation>Will it stretch...</translation><text>他に欲しいもの無いか?</text><translation>Is there anything else you need?</translation><text>んと...</text><translation>Hmm...</translation><text>野菜の皮むくあの...</text><translation>For peeling vegetables...</translation><text>ピーラー?</text><translation>Peeler?</translation><text>そうそれ!</text><translation>Yes, that's it!</translation>",Is there anything else you need?
tencho_isoro,images/tencho_isoro/ja/018.jpg,んと...,um...,4,images/tencho_isoro/ja/018.jpg_4,"<text>大きめなら背が伸びても着れるでしょ?</text><translation>Will it fit even if I grow taller?</translation><text>な...なるほど...</text><translation>Oh... I see...</translation><text>伸びるのかなあ...</text><translation>Will it stretch...</translation><text>他に欲しいもの無いか?</text><translation>Is there anything else you need?</translation><text>んと...</text><translation>Hmm...</translation><text>野菜の皮むくあの...</text><translation>For peeling vegetables...</translation><text>ピーラー?</text><translation>Peeler?</translation><text>そうそれ!</text><translation>Yes, that's it!</translation>",Hmm...
tencho_isoro,images/tencho_isoro/ja/018.jpg,野菜の皮むくあの...,the tool to take off the vegetable skin...,5,images/tencho_isoro/ja/018.jpg_5,"<text>大きめなら背が伸びても着れるでしょ?</text><translation>Will it fit even if I grow taller?</translation><text>な...なるほど...</text><translation>Oh... I see...</translation><text>伸びるのかなあ...</text><translation>Will it stretch...</translation><text>他に欲しいもの無いか?</text><translation>Is there anything else you need?</translation><text>んと...</text><translation>Hmm...</translation><text>野菜の皮むくあの...</text><translation>For peeling vegetables...</translation><text>ピーラー?</text><translation>Peeler?</translation><text>そうそれ!</text><translation>Yes, that's it!</translation>",For peeling vegetables...
tencho_isoro,images/tencho_isoro/ja/018.jpg,ピーラー?,a peeler?,6,images/tencho_isoro/ja/018.jpg_6,"<text>大きめなら背が伸びても着れるでしょ?</text><translation>Will it fit even if I grow taller?</translation><text>な...なるほど...</text><translation>Oh... I see...</translation><text>伸びるのかなあ...</text><translation>Will it stretch...</translation><text>他に欲しいもの無いか?</text><translation>Is there anything else you need?</translation><text>んと...</text><translation>Hmm...</translation><text>野菜の皮むくあの...</text><translation>For peeling vegetables...</translation><text>ピーラー?</text><translation>Peeler?</translation><text>そうそれ!</text><translation>Yes, that's it!</translation>",Peeler?
tencho_isoro,images/tencho_isoro/ja/018.jpg,そうそれ!,that's it!,7,images/tencho_isoro/ja/018.jpg_7,"<text>大きめなら背が伸びても着れるでしょ?</text><translation>Will it fit even if I grow taller?</translation><text>な...なるほど...</text><translation>Oh... I see...</translation><text>伸びるのかなあ...</text><translation>Will it stretch...</translation><text>他に欲しいもの無いか?</text><translation>Is there anything else you need?</translation><text>んと...</text><translation>Hmm...</translation><text>野菜の皮むくあの...</text><translation>For peeling vegetables...</translation><text>ピーラー?</text><translation>Peeler?</translation><text>そうそれ!</text><translation>Yes, that's it!</translation>","Yes, that's it!"
tencho_isoro,images/tencho_isoro/ja/019.jpg,ボク包丁使うの苦手だけど,"i'm not so good with knives, but...",0,images/tencho_isoro/ja/019.jpg_0,"<text>ボク包丁使うの苦手だけど</text><translation>I'm not good at using knives.</translation><text>ピーラーがあれば皮むきできるから</text><translation>If I had a peeler, I could peel the skin.</translation><text>そしたらお料理もっとお手伝いして</text><translation>Then I can help with more cooking.</translation><text>もっと店長の役に立てるよ!!</text><translation>I can do more for the store manager!!</translation><text>店長!?</text><translation>Store manager!?</translation><text>玉ねぎしみるの?</text><translation>Do you mean onions?</translation><text>あぁうん玉ねぎがな...</text><translation>Oh, I mean onions...</translation>",I'm not good at using knives.
tencho_isoro,images/tencho_isoro/ja/019.jpg,ピーラーがあれば皮むきできるから,"with peelers, I can peel better.",1,images/tencho_isoro/ja/019.jpg_1,"<text>ボク包丁使うの苦手だけど</text><translation>I'm not good at using knives.</translation><text>ピーラーがあれば皮むきできるから</text><translation>If I had a peeler, I could peel the skin.</translation><text>そしたらお料理もっとお手伝いして</text><translation>Then I can help with more cooking.</translation><text>もっと店長の役に立てるよ!!</text><translation>I can do more for the store manager!!</translation><text>店長!?</text><translation>Store manager!?</translation><text>玉ねぎしみるの?</text><translation>Do you mean onions?</translation><text>あぁうん玉ねぎがな...</text><translation>Oh, I mean onions...</translation>","If I had a peeler, I could peel the skin."
tencho_isoro,images/tencho_isoro/ja/019.jpg,そしたらお料理もっとお手伝いして,then I can help you cook more!,2,images/tencho_isoro/ja/019.jpg_2,"<text>ボク包丁使うの苦手だけど</text><translation>I'm not good at using knives.</translation><text>ピーラーがあれば皮むきできるから</text><translation>If I had a peeler, I could peel the skin.</translation><text>そしたらお料理もっとお手伝いして</text><translation>Then I can help with more cooking.</translation><text>もっと店長の役に立てるよ!!</text><translation>I can do more for the store manager!!</translation><text>店長!?</text><translation>Store manager!?</translation><text>玉ねぎしみるの?</text><translation>Do you mean onions?</translation><text>あぁうん玉ねぎがな...</text><translation>Oh, I mean onions...</translation>",Then I can help with more cooking.
tencho_isoro,images/tencho_isoro/ja/019.jpg,もっと店長の役に立てるよ!!,"you know, I always want to be your help!",3,images/tencho_isoro/ja/019.jpg_3,"<text>ボク包丁使うの苦手だけど</text><translation>I'm not good at using knives.</translation><text>ピーラーがあれば皮むきできるから</text><translation>If I had a peeler, I could peel the skin.</translation><text>そしたらお料理もっとお手伝いして</text><translation>Then I can help with more cooking.</translation><text>もっと店長の役に立てるよ!!</text><translation>I can do more for the store manager!!</translation><text>店長!?</text><translation>Store manager!?</translation><text>玉ねぎしみるの?</text><translation>Do you mean onions?</translation><text>あぁうん玉ねぎがな...</text><translation>Oh, I mean onions...</translation>",I can do more for the store manager!!
tencho_isoro,images/tencho_isoro/ja/019.jpg,店長!?,tencho?,4,images/tencho_isoro/ja/019.jpg_4,"<text>ボク包丁使うの苦手だけど</text><translation>I'm not good at using knives.</translation><text>ピーラーがあれば皮むきできるから</text><translation>If I had a peeler, I could peel the skin.</translation><text>そしたらお料理もっとお手伝いして</text><translation>Then I can help with more cooking.</translation><text>もっと店長の役に立てるよ!!</text><translation>I can do more for the store manager!!</translation><text>店長!?</text><translation>Store manager!?</translation><text>玉ねぎしみるの?</text><translation>Do you mean onions?</translation><text>あぁうん玉ねぎがな...</text><translation>Oh, I mean onions...</translation>",Store manager!?
tencho_isoro,images/tencho_isoro/ja/019.jpg,玉ねぎしみるの?,is the onion making your eye burn?,5,images/tencho_isoro/ja/019.jpg_5,"<text>ボク包丁使うの苦手だけど</text><translation>I'm not good at using knives.</translation><text>ピーラーがあれば皮むきできるから</text><translation>If I had a peeler, I could peel the skin.</translation><text>そしたらお料理もっとお手伝いして</text><translation>Then I can help with more cooking.</translation><text>もっと店長の役に立てるよ!!</text><translation>I can do more for the store manager!!</translation><text>店長!?</text><translation>Store manager!?</translation><text>玉ねぎしみるの?</text><translation>Do you mean onions?</translation><text>あぁうん玉ねぎがな...</text><translation>Oh, I mean onions...</translation>",Do you mean onions?
tencho_isoro,images/tencho_isoro/ja/019.jpg,あぁうん玉ねぎがな...,"oh...
yeah, it's just onions....",6,images/tencho_isoro/ja/019.jpg_6,"<text>ボク包丁使うの苦手だけど</text><translation>I'm not good at using knives.</translation><text>ピーラーがあれば皮むきできるから</text><translation>If I had a peeler, I could peel the skin.</translation><text>そしたらお料理もっとお手伝いして</text><translation>Then I can help with more cooking.</translation><text>もっと店長の役に立てるよ!!</text><translation>I can do more for the store manager!!</translation><text>店長!?</text><translation>Store manager!?</translation><text>玉ねぎしみるの?</text><translation>Do you mean onions?</translation><text>あぁうん玉ねぎがな...</text><translation>Oh, I mean onions...</translation>","Oh, I mean onions..."
tencho_isoro,images/tencho_isoro/ja/020.jpg,腹をこわして薬店にかけこみ,this boy ran into my store with a stomachache.,0,images/tencho_isoro/ja/020.jpg_0,"<text>腹をこわして薬店にかけこみ</text><translation>He fainted and went to the drugstore.</translation><text>ありがと</text><translation>Thank you.</translation><text>店長に似合いそう</text><translation>He looks good on the store manager.</translation><text>自分の選びな?</text><translation>Did you choose this?</translation><text>成り行きで雇うことになったこの少年</text><translation>This boy was hired by chance.</translation><text>火事で職と住む場所を失くしたようで</text><translation>It seems that he lost his job and place to live in the fire.</translation><text>唯一持っていたリュックの中身も</text><translation>He only had this backpack, and its contents.</translation><text>荷物それで全部か?</text><translation>Is this all the luggage?</translation><text>ラん</text><translation>La</translation><text>少しの服と目覚まし時計だけ</text><translation>Just a few clothes and an alarm clock.</translation><text>それでも毎日笑顔で働いてくれて</text><translation>He still works with a smile every day.</translation><text>今日は沢山買い物して喜んで</text><translation>He is happy because he bought a lot today.</translation><text>店長！</text><translation>Store manager!</translation>",He fainted and went to the drugstore.
tencho_isoro,images/tencho_isoro/ja/020.jpg,ありがと,thank you.,1,images/tencho_isoro/ja/020.jpg_1,"<text>腹をこわして薬店にかけこみ</text><translation>He fainted and went to the drugstore.</translation><text>ありがと</text><translation>Thank you.</translation><text>店長に似合いそう</text><translation>He looks good on the store manager.</translation><text>自分の選びな?</text><translation>Did you choose this?</translation><text>成り行きで雇うことになったこの少年</text><translation>This boy was hired by chance.</translation><text>火事で職と住む場所を失くしたようで</text><translation>It seems that he lost his job and place to live in the fire.</translation><text>唯一持っていたリュックの中身も</text><translation>He only had this backpack, and its contents.</translation><text>荷物それで全部か?</text><translation>Is this all the luggage?</translation><text>ラん</text><translation>La</translation><text>少しの服と目覚まし時計だけ</text><translation>Just a few clothes and an alarm clock.</translation><text>それでも毎日笑顔で働いてくれて</text><translation>He still works with a smile every day.</translation><text>今日は沢山買い物して喜んで</text><translation>He is happy because he bought a lot today.</translation><text>店長！</text><translation>Store manager!</translation>",Thank you.
tencho_isoro,images/tencho_isoro/ja/020.jpg,店長に似合いそう,looks good on you.,2,images/tencho_isoro/ja/020.jpg_2,"<text>腹をこわして薬店にかけこみ</text><translation>He fainted and went to the drugstore.</translation><text>ありがと</text><translation>Thank you.</translation><text>店長に似合いそう</text><translation>He looks good on the store manager.</translation><text>自分の選びな?</text><translation>Did you choose this?</translation><text>成り行きで雇うことになったこの少年</text><translation>This boy was hired by chance.</translation><text>火事で職と住む場所を失くしたようで</text><translation>It seems that he lost his job and place to live in the fire.</translation><text>唯一持っていたリュックの中身も</text><translation>He only had this backpack, and its contents.</translation><text>荷物それで全部か?</text><translation>Is this all the luggage?</translation><text>ラん</text><translation>La</translation><text>少しの服と目覚まし時計だけ</text><translation>Just a few clothes and an alarm clock.</translation><text>それでも毎日笑顔で働いてくれて</text><translation>He still works with a smile every day.</translation><text>今日は沢山買い物して喜んで</text><translation>He is happy because he bought a lot today.</translation><text>店長！</text><translation>Store manager!</translation>",He looks good on the store manager.
tencho_isoro,images/tencho_isoro/ja/020.jpg,自分の選びな?,but choose your own first.,3,images/tencho_isoro/ja/020.jpg_3,"<text>腹をこわして薬店にかけこみ</text><translation>He fainted and went to the drugstore.</translation><text>ありがと</text><translation>Thank you.</translation><text>店長に似合いそう</text><translation>He looks good on the store manager.</translation><text>自分の選びな?</text><translation>Did you choose this?</translation><text>成り行きで雇うことになったこの少年</text><translation>This boy was hired by chance.</translation><text>火事で職と住む場所を失くしたようで</text><translation>It seems that he lost his job and place to live in the fire.</translation><text>唯一持っていたリュックの中身も</text><translation>He only had this backpack, and its contents.</translation><text>荷物それで全部か?</text><translation>Is this all the luggage?</translation><text>ラん</text><translation>La</translation><text>少しの服と目覚まし時計だけ</text><translation>Just a few clothes and an alarm clock.</translation><text>それでも毎日笑顔で働いてくれて</text><translation>He still works with a smile every day.</translation><text>今日は沢山買い物して喜んで</text><translation>He is happy because he bought a lot today.</translation><text>店長！</text><translation>Store manager!</translation>",Did you choose this?
tencho_isoro,images/tencho_isoro/ja/020.jpg,成り行きで雇うことになったこの少年,one thing led to another and I ended up hiring him.,4,images/tencho_isoro/ja/020.jpg_4,"<text>腹をこわして薬店にかけこみ</text><translation>He fainted and went to the drugstore.</translation><text>ありがと</text><translation>Thank you.</translation><text>店長に似合いそう</text><translation>He looks good on the store manager.</translation><text>自分の選びな?</text><translation>Did you choose this?</translation><text>成り行きで雇うことになったこの少年</text><translation>This boy was hired by chance.</translation><text>火事で職と住む場所を失くしたようで</text><translation>It seems that he lost his job and place to live in the fire.</translation><text>唯一持っていたリュックの中身も</text><translation>He only had this backpack, and its contents.</translation><text>荷物それで全部か?</text><translation>Is this all the luggage?</translation><text>ラん</text><translation>La</translation><text>少しの服と目覚まし時計だけ</text><translation>Just a few clothes and an alarm clock.</translation><text>それでも毎日笑顔で働いてくれて</text><translation>He still works with a smile every day.</translation><text>今日は沢山買い物して喜んで</text><translation>He is happy because he bought a lot today.</translation><text>店長！</text><translation>Store manager!</translation>",This boy was hired by chance.
tencho_isoro,images/tencho_isoro/ja/020.jpg,火事で職と住む場所を失くしたようで,"he said he lost his house and job by fire,",5,images/tencho_isoro/ja/020.jpg_5,"<text>腹をこわして薬店にかけこみ</text><translation>He fainted and went to the drugstore.</translation><text>ありがと</text><translation>Thank you.</translation><text>店長に似合いそう</text><translation>He looks good on the store manager.</translation><text>自分の選びな?</text><translation>Did you choose this?</translation><text>成り行きで雇うことになったこの少年</text><translation>This boy was hired by chance.</translation><text>火事で職と住む場所を失くしたようで</text><translation>It seems that he lost his job and place to live in the fire.</translation><text>唯一持っていたリュックの中身も</text><translation>He only had this backpack, and its contents.</translation><text>荷物それで全部か?</text><translation>Is this all the luggage?</translation><text>ラん</text><translation>La</translation><text>少しの服と目覚まし時計だけ</text><translation>Just a few clothes and an alarm clock.</translation><text>それでも毎日笑顔で働いてくれて</text><translation>He still works with a smile every day.</translation><text>今日は沢山買い物して喜んで</text><translation>He is happy because he bought a lot today.</translation><text>店長！</text><translation>Store manager!</translation>",It seems that he lost his job and place to live in the fire.
tencho_isoro,images/tencho_isoro/ja/020.jpg,唯一持っていたリュックの中身も,and the only thing he had in his backpack was...,6,images/tencho_isoro/ja/020.jpg_6,"<text>腹をこわして薬店にかけこみ</text><translation>He fainted and went to the drugstore.</translation><text>ありがと</text><translation>Thank you.</translation><text>店長に似合いそう</text><translation>He looks good on the store manager.</translation><text>自分の選びな?</text><translation>Did you choose this?</translation><text>成り行きで雇うことになったこの少年</text><translation>This boy was hired by chance.</translation><text>火事で職と住む場所を失くしたようで</text><translation>It seems that he lost his job and place to live in the fire.</translation><text>唯一持っていたリュックの中身も</text><translation>He only had this backpack, and its contents.</translation><text>荷物それで全部か?</text><translation>Is this all the luggage?</translation><text>ラん</text><translation>La</translation><text>少しの服と目覚まし時計だけ</text><translation>Just a few clothes and an alarm clock.</translation><text>それでも毎日笑顔で働いてくれて</text><translation>He still works with a smile every day.</translation><text>今日は沢山買い物して喜んで</text><translation>He is happy because he bought a lot today.</translation><text>店長！</text><translation>Store manager!</translation>","He only had this backpack, and its contents."
